loc_type,ev_type,region,n_killed_a,know_ini,weapon,sc_animosity,anti_gov_sentmnts,pol_desires,n_injurd,duration
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,4,1,1,1,FALSE,FALSE,FALSE,0,1
21,2,4,0,1,26,FALSE,FALSE,FALSE,0,1
27,2,4,1,0,14,FALSE,FALSE,TRUE,0,1
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,NA,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,4,28,1,26,FALSE,TRUE,FALSE,0,1
9,4,4,320,1,14,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,26,FALSE,TRUE,TRUE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,26,FALSE,TRUE,TRUE,0,0
27,2,4,1,0,14,FALSE,TRUE,FALSE,0,1
9,4,4,4,1,14,FALSE,FALSE,FALSE,0,0
0,5,4,0,1,26,FALSE,TRUE,TRUE,0,0
2,2,4,0,1,26,FALSE,FALSE,TRUE,0,0
2,4,4,9,5,26,FALSE,FALSE,FALSE,0,1
21,5,4,0,5,1,FALSE,TRUE,FALSE,0,0
27,2,4,0,0,26,FALSE,TRUE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,2,4,0,1,1,TRUE,TRUE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,TRUE,0,1
27,1,4,0,0,1,FALSE,TRUE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
9,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
20,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
18,2,4,50,2,1,FALSE,TRUE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,4,1,14,FALSE,FALSE,FALSE,0,0
21,4,4,0,1,26,FALSE,FALSE,TRUE,0,0
21,4,4,0,1,1,FALSE,FALSE,TRUE,0,1
2,2,4,2500,2,1,FALSE,TRUE,FALSE,0,1
2,4,4,28,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,26,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
14,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
9,2,4,1,1,14,FALSE,TRUE,FALSE,0,1
2,2,4,0,0,16,FALSE,TRUE,FALSE,1,1
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,5,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,2,4,0,1,26,FALSE,TRUE,FALSE,0,1
2,2,4,0,2,1,FALSE,FALSE,TRUE,0,1
2,1,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
15,2,4,50,0,14,FALSE,TRUE,FALSE,150,0
2,2,4,3,1,1,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,1,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,1,FALSE,TRUE,FALSE,0,0
27,1,4,0,1,1,TRUE,FALSE,FALSE,0,0
27,1,4,0,1,1,TRUE,FALSE,FALSE,0,1
2,2,4,0,1,26,TRUE,TRUE,FALSE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
0,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
8,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
8,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
14,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,4,3,0,26,TRUE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,5,4,0,1,1,TRUE,TRUE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
9,2,4,6,1,14,FALSE,TRUE,FALSE,35,0
9,4,4,21,1,14,FALSE,FALSE,FALSE,35,0
9,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
0,5,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,4,0,1,1,TRUE,TRUE,FALSE,0,1
21,2,4,0,1,14,FALSE,TRUE,FALSE,0,0
27,2,4,0,0,26,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,TRUE,FALSE,FALSE,0,0
25,2,4,73,5,10,FALSE,TRUE,FALSE,0,1
24,2,4,73,0,18,FALSE,FALSE,FALSE,0,1
24,2,4,13,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,73,1,18,FALSE,FALSE,FALSE,0,1
2,2,NA,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,NA,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,NA,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,NA,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,NA,0,1,1,FALSE,FALSE,FALSE,0,0
27,5,NA,0,1,1,FALSE,TRUE,TRUE,0,1
2,1,NA,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,NA,1,1,26,FALSE,FALSE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
0,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,NA,14,1,1,FALSE,FALSE,FALSE,70,1
27,4,NA,0,1,26,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,26,FALSE,FALSE,FALSE,0,0
2,NA,NA,0,0,1,FALSE,FALSE,FALSE,0,0
2,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
9,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,NA,19,1,14,FALSE,FALSE,FALSE,0,1
27,4,NA,1,1,14,FALSE,FALSE,TRUE,0,1
0,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
27,5,NA,0,0,1,FALSE,TRUE,FALSE,0,0
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,NA,0,1,1,FALSE,FALSE,FALSE,0,0
22,1,NA,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,NA,0,1,1,FALSE,TRUE,FALSE,0,0
27,2,NA,2,1,14,TRUE,TRUE,FALSE,0,1
27,2,NA,1,1,14,TRUE,TRUE,TRUE,0,1
27,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
27,4,NA,0,1,1,TRUE,FALSE,FALSE,0,0
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
NA,NA,4,1,NA,1,FALSE,FALSE,FALSE,0,0
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
23,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
23,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,5,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
21,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
21,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
14,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
4,2,4,0,1,26,FALSE,TRUE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,26,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,26,FALSE,TRUE,FALSE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
7,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
15,2,4,0,1,7,FALSE,FALSE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
23,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
18,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,2,4,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,4,3,1,26,FALSE,FALSE,FALSE,0,1
27,1,4,0,0,1,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
18,2,4,0,1,3,FALSE,TRUE,FALSE,0,1
18,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,4,55,1,1,FALSE,TRUE,FALSE,300,1
2,2,4,15,2,1,FALSE,FALSE,TRUE,50,0
18,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,4,1,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,5,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,14,FALSE,TRUE,FALSE,41,0
2,4,4,6,1,26,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,12,FALSE,FALSE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
24,4,4,108,1,23,FALSE,FALSE,FALSE,0,1
27,2,4,0,1,1,FALSE,TRUE,FALSE,0,1
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
27,4,4,0,1,26,FALSE,FALSE,FALSE,1,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
18,2,4,18,2,1,TRUE,TRUE,TRUE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
18,1,4,0,1,1,FALSE,FALSE,TRUE,0,1
18,4,4,5,1,14,FALSE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
18,2,4,0,1,1,TRUE,FALSE,TRUE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,4,4,1,5,14,FALSE,FALSE,FALSE,0,1
23,1,4,0,1,1,FALSE,FALSE,TRUE,0,1
2,2,4,0,5,14,FALSE,TRUE,FALSE,0,1
2,2,4,1,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,2,1,1,TRUE,TRUE,FALSE,0,1
27,2,4,1,1,1,FALSE,TRUE,FALSE,0,1
27,2,4,0,5,26,TRUE,TRUE,FALSE,0,1
27,2,4,1,5,26,FALSE,TRUE,FALSE,0,1
27,2,4,1,5,26,FALSE,TRUE,FALSE,0,1
16,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
9,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,4,1,0,26,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,4,1,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,1,1,14,FALSE,FALSE,FALSE,0,1
2,2,4,1,5,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,TRUE,0,1
27,2,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,1,4,0,1,1,TRUE,FALSE,TRUE,0,0
2,2,4,1,1,1,FALSE,TRUE,FALSE,0,1
27,2,4,0,1,26,FALSE,FALSE,FALSE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
21,2,4,0,1,1,FALSE,FALSE,TRUE,0,1
21,2,4,0,1,1,FALSE,FALSE,TRUE,0,1
2,2,4,1,0,26,FALSE,FALSE,FALSE,0,1
9,2,4,1,5,26,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,1,TRUE,TRUE,TRUE,0,1
27,4,4,0,5,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,TRUE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
4,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,4,0,1,1,TRUE,FALSE,FALSE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,4,0,1,1,TRUE,FALSE,TRUE,0,1
2,1,4,0,1,1,FALSE,FALSE,TRUE,0,0
2,2,4,1,1,1,TRUE,TRUE,FALSE,0,1
2,4,4,17,1,14,FALSE,FALSE,FALSE,0,1
2,4,4,17,1,1,TRUE,FALSE,FALSE,0,1
2,1,4,0,1,1,TRUE,TRUE,FALSE,0,1
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,2,4,1,1,1,FALSE,FALSE,FALSE,2,0
14,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,41,0
27,2,4,2,2,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,1,TRUE,FALSE,FALSE,0,1
2,1,4,0,0,7,FALSE,TRUE,FALSE,0,1
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
4,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,FALSE,FALSE,0,1
27,4,4,1,1,1,FALSE,FALSE,FALSE,2,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
4,1,4,0,1,1,TRUE,TRUE,TRUE,0,0
2,2,4,1,1,26,FALSE,FALSE,FALSE,0,1
2,2,4,4,1,26,FALSE,FALSE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,4,45,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,12,1,14,TRUE,FALSE,FALSE,300,0
2,2,4,45,0,26,TRUE,FALSE,FALSE,0,1
2,4,4,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,4,1,5,1,FALSE,FALSE,FALSE,0,1
2,2,4,19,1,14,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,2,4,0,1,26,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
16,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,TRUE,0,1
2,2,4,0,0,1,FALSE,FALSE,TRUE,0,1
2,2,4,0,0,1,FALSE,FALSE,TRUE,0,1
18,1,4,0,1,1,FALSE,TRUE,TRUE,0,0
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
18,2,4,0,1,3,FALSE,FALSE,FALSE,0,0
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
18,2,4,0,1,1,FALSE,TRUE,FALSE,15,0
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
18,2,4,0,1,1,FALSE,TRUE,FALSE,0,0
14,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
21,2,4,0,1,14,FALSE,TRUE,FALSE,1,0
2,2,4,0,5,18,FALSE,FALSE,FALSE,0,1
9,2,4,0,1,16,FALSE,FALSE,TRUE,0,1
2,2,4,0,1,5,FALSE,FALSE,TRUE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,4,0,1,1,FALSE,TRUE,TRUE,0,1
1,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,NA,1,TRUE,FALSE,FALSE,0,1
3,2,4,0,1,1,TRUE,FALSE,FALSE,0,1
3,2,4,4,1,1,TRUE,FALSE,FALSE,0,1
21,4,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
21,2,4,6,0,26,FALSE,FALSE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,TRUE,0,0
2,2,4,1,5,14,FALSE,FALSE,FALSE,0,1
2,2,4,1,5,9,FALSE,FALSE,FALSE,0,1
2,2,4,0,0,14,FALSE,FALSE,FALSE,0,1
0,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
0,5,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,4,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,26,FALSE,FALSE,TRUE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
0,5,4,0,1,26,FALSE,TRUE,FALSE,0,1
2,5,4,0,0,1,FALSE,TRUE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
15,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
15,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
1,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,4,0,1,23,FALSE,TRUE,FALSE,0,0
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,4,0,1,23,FALSE,TRUE,FALSE,0,0
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
0,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
13,4,4,0,1,14,FALSE,FALSE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,4,4,1,14,FALSE,FALSE,FALSE,18,0
0,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
21,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,2,4,21,2,1,FALSE,TRUE,FALSE,400,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,1,5,14,FALSE,TRUE,FALSE,0,0
27,2,4,3126,1,1,FALSE,FALSE,FALSE,0,1
27,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
0,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,2,1,26,FALSE,TRUE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
4,2,4,0,0,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,14,FALSE,TRUE,FALSE,0,0
2,2,4,0,1,26,FALSE,TRUE,FALSE,0,1
23,2,4,0,1,1,FALSE,TRUE,FALSE,0,0
27,2,4,1,1,1,FALSE,TRUE,FALSE,0,0
2,2,4,0,2,1,FALSE,TRUE,FALSE,3,0
2,2,4,0,2,1,FALSE,TRUE,FALSE,3,0
2,NA,4,22000,NA,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
21,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,2,4,1,0,26,FALSE,FALSE,FALSE,0,1
27,4,4,1,1,1,FALSE,FALSE,FALSE,0,1
27,4,4,1,1,1,FALSE,FALSE,FALSE,0,1
27,2,4,3,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,0,1,1,FALSE,FALSE,TRUE,0,1
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,1
27,4,4,240,1,1,FALSE,FALSE,FALSE,0,1
27,2,4,480,1,1,FALSE,FALSE,FALSE,0,1
27,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,1,1,26,TRUE,FALSE,FALSE,0,1
2,2,4,1,1,26,TRUE,FALSE,FALSE,0,1
23,2,4,39,1,26,TRUE,TRUE,FALSE,0,1
2,2,4,1,0,14,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,1,FALSE,TRUE,FALSE,0,1
0,2,4,3,0,26,TRUE,FALSE,FALSE,0,1
27,4,4,0,1,26,TRUE,FALSE,FALSE,9,1
23,4,4,39,1,26,FALSE,FALSE,FALSE,0,1
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
2,2,4,1,1,26,FALSE,TRUE,FALSE,0,0
1,2,4,0,1,14,TRUE,FALSE,FALSE,0,1
0,1,4,0,1,1,TRUE,FALSE,FALSE,0,1
0,1,4,0,1,1,TRUE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
21,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
25,2,4,2,1,14,FALSE,FALSE,FALSE,0,0
2,4,4,2600,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,12,5,26,TRUE,FALSE,FALSE,0,1
NA,NA,4,615,NA,1,FALSE,FALSE,FALSE,0,0
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,0
17,2,4,0,1,1,FALSE,FALSE,TRUE,0,0
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,4,4,320,1,26,TRUE,FALSE,FALSE,0,1
27,NA,4,0,1,1,TRUE,FALSE,FALSE,0,1
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,4,4,0,5,1,FALSE,FALSE,FALSE,0,1
27,4,4,0,5,1,FALSE,FALSE,FALSE,0,1
27,4,4,1,5,26,FALSE,FALSE,FALSE,0,1
14,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,36,1,26,FALSE,FALSE,FALSE,0,1
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,2,4,2,0,1,FALSE,FALSE,FALSE,0,1
27,NA,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
18,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,0,1,FALSE,FALSE,FALSE,0,1
2,2,4,1,5,26,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,TRUE,FALSE,FALSE,0,1
27,4,4,1,1,26,FALSE,FALSE,FALSE,0,1
27,4,4,1,1,1,TRUE,FALSE,FALSE,0,1
2,4,4,1,1,26,TRUE,FALSE,FALSE,0,1
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
0,4,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,5,4,0,0,1,FALSE,TRUE,TRUE,0,1
27,2,4,0,0,1,TRUE,TRUE,FALSE,0,1
1,4,4,11,5,26,TRUE,FALSE,FALSE,0,1
2,4,4,1,5,7,FALSE,FALSE,FALSE,0,1
2,4,4,1,1,7,FALSE,FALSE,FALSE,0,1
27,2,4,1,1,12,FALSE,TRUE,FALSE,0,1
27,2,4,1,1,12,FALSE,TRUE,FALSE,0,1
20,1,4,0,1,1,FALSE,TRUE,FALSE,0,1
27,2,4,2,1,12,FALSE,TRUE,FALSE,0,1
27,2,4,0,1,12,FALSE,TRUE,FALSE,0,1
27,2,4,0,1,12,FALSE,TRUE,FALSE,0,1
27,2,4,0,1,12,FALSE,TRUE,FALSE,0,1
9,2,4,0,5,1,FALSE,TRUE,FALSE,0,0
2,1,4,0,1,1,FALSE,FALSE,FALSE,0,1
27,5,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,4,4,0,1,1,FALSE,FALSE,FALSE,0,1
18,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
27,2,4,1,1,1,FALSE,TRUE,FALSE,0,0
3,4,4,21,1,21,FALSE,FALSE,TRUE,91,0
2,5,4,0,1,1,FALSE,TRUE,FALSE,0,1
2,2,4,14,2,1,FALSE,TRUE,FALSE,0,1
4,1,4,0,1,1,FALSE,TRUE,FALSE,0,0
2,4,4,50,1,1,FALSE,FALSE,FALSE,0,1
2,4,4,4,5,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,2,1,FALSE,TRUE,FALSE,0,1
2,2,4,7,1,26,FALSE,TRUE,FALSE,0,1
2,1,4,0,1,1,FALSE,TRUE,TRUE,0,1
2,1,4,0,1,1,FALSE,TRUE,TRUE,0,1
27,4,4,1,1,1,FALSE,FALSE,FALSE,0,1
2,2,4,0,1,1,FALSE,FALSE,FALSE,0,0
25,4,4,135,1,15,FALSE,FALSE,FALSE,50,1
21,2,4,0,1,14,FALSE,TRUE,FALSE,0,0
2,2,4,0,1,26,FALSE,FALSE,TRUE,0,0
27,1,4,0,1,1,FALSE,FALSE,FALSE,0,0
2,5,4,0,1,1,FALSE,TRUE,FALSE,0,1
21,2,4,0,1,1,FALSE,FALSE,FALSE,0,1
3,4,4,0,1,1,TRUE,FALSE,FALSE,0,1
