"month","week","loc_type","region","weapon","n_killed_a","know_ini","ev_type","sc_animosity","anti_gov_sentmnts","duration"
"7","3","0","4","1",0,"1","4",FALSE,FALSE,"1"
"8","4","27","4","26",1,"1","4",FALSE,FALSE,"0"
"8","2","1","4","26",1,"1","2",FALSE,FALSE,"0"
"8","2","1","4","26",1,"1","2",FALSE,FALSE,"0"
"10","1","2","4","27",6,"1","2",FALSE,FALSE,"0"
"10","2","2","4","27",1,"1","2",FALSE,FALSE,"0"
"10","2","2","4","27",24,"1","2",FALSE,FALSE,"0"
"10","3","2","4","1",0,"1","1",FALSE,TRUE,"0"
"4","2","2","4","1",1,"5","2",FALSE,FALSE,"0"
"6","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"4","3","2","4","1",25,"1","4",FALSE,FALSE,"1"
"2","3","21","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",0,"1",NA,FALSE,FALSE,"1"
"7","3","2","4","1",2,"1","4",FALSE,FALSE,"1"
"4","3","27","4","1",1,"1","4",FALSE,FALSE,"1"
"6","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"7","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"12","3","27","4","1",1,"1","4",FALSE,FALSE,"1"
"12","3","21","4","26",0,"1","2",FALSE,FALSE,"1"
"9","3","27","4","14",1,"0","2",FALSE,FALSE,"1"
"10","1","27","4","1",0,"1","1",FALSE,TRUE,"0"
"2","3","2","4","1",0,"1",NA,FALSE,FALSE,"1"
"2","4","27","4","1",0,"1","1",FALSE,FALSE,"0"
"2","2","2","4","26",28,"1","2",FALSE,TRUE,"1"
"2","2","9","4","14",320,"1","4",FALSE,FALSE,"1"
"2","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"3","1","2","4","26",0,"1","2",FALSE,TRUE,"1"
"10","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"11","4","2","4","26",0,"1","2",FALSE,TRUE,"0"
"4","2","27","4","14",1,"0","2",FALSE,TRUE,"1"
"6","1","9","4","14",4,"1","4",FALSE,FALSE,"0"
"10","4","0","4","26",0,"1","5",FALSE,TRUE,"0"
"10","4","2","4","26",0,"1","2",FALSE,FALSE,"0"
"8","4","2","4","26",9,"5","4",FALSE,FALSE,"1"
"6","4","21","4","1",0,"5","5",FALSE,TRUE,"0"
"6","3","27","4","26",0,"0","2",FALSE,TRUE,"1"
"7","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"5","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","4","1",0,"1","2",TRUE,TRUE,"1"
"7","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",0,"0","1",FALSE,TRUE,"1"
"1","4","27","4","1",0,"1","4",FALSE,FALSE,"0"
"4","3","9","4","1",0,"1","2",FALSE,FALSE,"1"
"5","4","20","4","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"7","3","18","4","1",50,"2","2",FALSE,TRUE,"1"
"7","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"10","3","2","4","1",0,"1","1",FALSE,FALSE,"1"
"10","3","2","4","1",0,"1","1",FALSE,FALSE,"1"
"2","3","2","4","1",0,"1","4",FALSE,FALSE,"0"
"4","4","2","4","1",0,"1","4",FALSE,FALSE,"0"
"5","1","2","4","1",0,"1","2",FALSE,FALSE,"0"
"5","1","2","4","14",4,"1","4",FALSE,FALSE,"0"
"5","5","21","4","26",0,"1","4",FALSE,FALSE,"0"
"6","2","21","4","1",0,"1","4",FALSE,FALSE,"1"
"6","4","2","4","1",2500,"2","2",FALSE,TRUE,"1"
"6","1","2","4","1",28,"1","4",FALSE,FALSE,"1"
"7","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","4","26",0,"1","4",FALSE,FALSE,"1"
"9","2","2","4","1",0,"1","1",FALSE,TRUE,"0"
"12","3","14","4","1",0,"1","1",FALSE,TRUE,"0"
"4","5","27","4","1",0,"1","4",FALSE,FALSE,"0"
"4","2","9","4","14",1,"1","2",FALSE,TRUE,"1"
"7","3","2","4","16",0,"0","2",FALSE,TRUE,"1"
"7","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"7","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"2","3","27","4","1",0,"1","5",FALSE,TRUE,"1"
"7","3","27","4","26",0,"1","2",FALSE,TRUE,"1"
"3","2","2","4","1",0,"2","2",FALSE,FALSE,"1"
"5","2","2","4","1",0,"1","1",FALSE,TRUE,"1"
"7","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"3","3","18","4","1",0,"1","4",FALSE,FALSE,"1"
"3","3","18","4","1",0,"1","1",FALSE,TRUE,"1"
"4","4","15","4","14",50,"0","2",FALSE,TRUE,"0"
"4","4","2","4","1",3,"1","2",FALSE,TRUE,"0"
"4","4","2","4","1",1,"1","2",FALSE,TRUE,"0"
"4","4","2","4","1",1,"1","2",FALSE,TRUE,"0"
"10","3","27","4","1",0,"1","1",TRUE,FALSE,"0"
"10","2","27","4","1",0,"1","1",TRUE,FALSE,"1"
"8","1","2","4","26",0,"1","2",TRUE,TRUE,"0"
"10","4","27","4","1",0,"1","1",FALSE,FALSE,"0"
"11","1","0","4","1",0,"1","1",FALSE,TRUE,"0"
"2","1","8","4","1",0,"1","1",FALSE,FALSE,"0"
"2","1","8","4","1",0,"1","1",FALSE,FALSE,"0"
"2","2","14","4","1",0,"1","1",FALSE,FALSE,"0"
"6","4","2","4","26",3,"0","2",TRUE,FALSE,"0"
"11","1","2","4","1",0,"1","4",FALSE,FALSE,"1"
"4","2","2","4","1",0,"1","5",TRUE,TRUE,"1"
"3","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"7","2","9","4","14",6,"1","2",FALSE,TRUE,"0"
"7","2","9","4","14",21,"1","4",FALSE,FALSE,"0"
"7","2","9","4","1",0,"1","1",FALSE,FALSE,"0"
"7","3","0","4","1",0,"1","5",FALSE,TRUE,"1"
"11","2","2","4","1",0,"1","1",FALSE,FALSE,"0"
"7","3","27","4","1",0,"1","2",TRUE,TRUE,"1"
"7","4","21","4","14",0,"1","2",FALSE,TRUE,"0"
"7","4","27","4","26",0,"0","2",FALSE,TRUE,"0"
"12","2","2","4","1",0,"1","1",TRUE,FALSE,"0"
"7","3","25","4","10",73,"5","2",FALSE,TRUE,"1"
"7","3","24","4","18",73,"0","2",FALSE,FALSE,"1"
"10","2","24","4","1",13,"1","2",FALSE,TRUE,"1"
"10","3","2","4","18",73,"1","2",FALSE,FALSE,"1"
"7","3","2",NA,"1",0,"1","2",FALSE,TRUE,"1"
"8","2","27",NA,"1",0,"1","1",FALSE,TRUE,"0"
"2","3","27",NA,"1",0,"1","1",FALSE,FALSE,"0"
"5","3","27",NA,"1",0,"1","1",FALSE,TRUE,"0"
"4","3","27",NA,"1",0,"1","1",FALSE,FALSE,"0"
"7","3","27",NA,"1",0,"1","5",FALSE,TRUE,"1"
"7","3","2",NA,"1",0,"1","1",FALSE,TRUE,"1"
"7","3","2",NA,"26",1,"1","4",FALSE,FALSE,"1"
"7","2","27",NA,"1",0,"1","4",FALSE,FALSE,"1"
"6","3","2",NA,"1",0,"1","4",FALSE,FALSE,"1"
"7","3","27",NA,"1",0,"1","4",FALSE,FALSE,"1"
"7","3","0",NA,"1",0,"1","4",FALSE,FALSE,"1"
"9","3","27",NA,"1",14,"1","4",FALSE,FALSE,"1"
"10","4","27",NA,"26",0,"1","4",FALSE,FALSE,"0"
"10","4","2",NA,"26",0,"1","4",FALSE,FALSE,"0"
"10","4","2",NA,"1",0,"0",NA,FALSE,FALSE,"0"
"10","4","2",NA,"1",0,"1","4",FALSE,FALSE,"0"
"10","3","9",NA,"1",0,"1","4",FALSE,FALSE,"0"
"10","3","2",NA,"14",19,"1","2",FALSE,FALSE,"1"
"10","2","27",NA,"14",1,"1","4",FALSE,FALSE,"1"
"10","3","0",NA,"1",0,"1","4",FALSE,FALSE,"0"
"10","3","27",NA,"1",0,"0","5",FALSE,TRUE,"0"
"11","2","27",NA,"1",0,"1","4",FALSE,FALSE,"0"
"11","3","27",NA,"1",0,"1","4",FALSE,FALSE,"1"
"12","3","27",NA,"1",0,"1","4",FALSE,FALSE,"0"
"7","3","22",NA,"1",0,"1","1",FALSE,TRUE,"1"
"10","2","2",NA,"1",0,"1","2",FALSE,TRUE,"0"
"9","3","27",NA,"14",2,"1","2",TRUE,TRUE,"1"
"7","3","27",NA,"14",1,"1","2",TRUE,TRUE,"1"
"12","1","27",NA,"1",0,"1","4",TRUE,FALSE,"0"
"12","1","27",NA,"1",0,"1","4",TRUE,FALSE,"0"
"5","4","18","4","1",0,"1","1",FALSE,FALSE,"1"
"12","2","27","4","1",0,"1","1",FALSE,FALSE,"0"
"10","2",NA,"4","1",1,NA,NA,FALSE,FALSE,"0"
"5","2","2","4","1",0,"1","1",FALSE,FALSE,"1"
"7","1","23","4","1",0,"1","1",FALSE,FALSE,"0"
"7","1","23","4","1",0,"1","1",FALSE,FALSE,"0"
"7","2","2","4","1",0,"1","5",FALSE,TRUE,"0"
"9","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"9","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"3","3","21","4","1",0,"1","1",FALSE,FALSE,"1"
"3","3","21","4","1",0,"1","2",FALSE,FALSE,"1"
"3","3","14","4","1",0,"1","1",FALSE,FALSE,"1"
"7","3","2","4","1",0,"1","1",FALSE,FALSE,"1"
"7","3","2","4","1",0,"1","2",FALSE,FALSE,"1"
"8","3","4","4","26",0,"1","2",FALSE,TRUE,"1"
"8","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"8","3","2","4","26",0,"1","2",FALSE,TRUE,"1"
"9","2","2","4","26",0,"1","2",FALSE,TRUE,"0"
"10","3","27","4","1",0,"1","1",FALSE,FALSE,"0"
"12","1","2","4","1",0,"1","1",FALSE,TRUE,"0"
"3","5","7","4","1",0,"1","1",FALSE,FALSE,"0"
"8","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"10","1","2","4","1",0,"1","1",FALSE,TRUE,"0"
"10","1","2","4","1",0,"1","1",FALSE,TRUE,"0"
"8","3","15","4","7",0,"1","2",FALSE,FALSE,"0"
"6","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"4","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"4","2","2","4","1",0,"1","1",FALSE,TRUE,"0"
"4","2","23","4","1",0,"1","1",FALSE,TRUE,"0"
"9","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"7","3","18","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","18","4","1",0,"1","1",FALSE,TRUE,"1"
"5","2","27","4","1",0,"1","4",FALSE,FALSE,"1"
"6","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"6","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"7","4","18","4","1",0,"1","2",FALSE,TRUE,"0"
"7","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"7","3","27","4","26",3,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",0,"0","1",FALSE,FALSE,"1"
"9","2","18","4","1",0,"1","1",FALSE,TRUE,"1"
"9","2","18","4","3",0,"1","2",FALSE,TRUE,"1"
"9","2","18","4","1",0,"1","4",FALSE,FALSE,"1"
"9","1","18","4","1",55,"1","1",FALSE,TRUE,"1"
"9","4","2","4","1",15,"2","2",FALSE,FALSE,"0"
"9","4","18","4","1",0,"1","4",FALSE,FALSE,"0"
"10","3","27","4","1",1,"1","4",FALSE,FALSE,"1"
"10","2","2","4","1",0,"1","2",FALSE,TRUE,"1"
"3","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"3","3","2","4","1",0,"1","5",FALSE,TRUE,"1"
"6","2","2","4","14",0,"1","2",FALSE,TRUE,"0"
"7","3","2","4","26",6,"1","4",FALSE,FALSE,"1"
"11","3","27","4","1",0,"1","1",FALSE,FALSE,"1"
"12","5","27","4","1",0,"1","1",FALSE,FALSE,"1"
"3","3","18","4","1",0,"1","1",FALSE,FALSE,"1"
"3","3","18","4","1",0,"1","1",FALSE,TRUE,"1"
"10","1","2","4","12",0,"1","2",FALSE,FALSE,"1"
"10","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","24","4","23",108,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",0,"1","2",FALSE,TRUE,"1"
"3","2","18","4","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","4","26",0,"1","4",FALSE,FALSE,"1"
"9","2","2","4","1",0,"1","1",FALSE,TRUE,"1"
"3","2","18","4","1",18,"2","2",TRUE,TRUE,"0"
"2","3","27","4","1",0,"1","1",FALSE,FALSE,"0"
"7","3","18","4","1",0,"1","1",FALSE,FALSE,"1"
"7","3","18","4","14",5,"1","4",FALSE,FALSE,"1"
"1","3","27","4","1",0,"1","1",FALSE,FALSE,"0"
"2","2","18","4","1",0,"1","2",TRUE,FALSE,"0"
"7","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"7","4","27","4","14",1,"5","4",FALSE,FALSE,"1"
"7","3","23","4","1",0,"1","1",FALSE,FALSE,"1"
"10","3","2","4","14",0,"5","2",FALSE,TRUE,"1"
"2","1","2","4","1",1,"1","2",FALSE,TRUE,"1"
"3","2","2","4","1",2,"1","2",TRUE,TRUE,"1"
"7","3","27","4","1",1,"1","2",FALSE,TRUE,"1"
"7","3","27","4","26",0,"5","2",TRUE,TRUE,"1"
"7","3","27","4","26",1,"5","2",FALSE,TRUE,"1"
"7","3","27","4","26",1,"5","2",FALSE,TRUE,"1"
"7","3","16","4","1",0,"1","1",FALSE,TRUE,"0"
"7","2","9","4","1",0,"1","1",FALSE,TRUE,"0"
"4","2","2","4","1",0,"1","1",FALSE,TRUE,"0"
"6","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"7","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","27","4","26",1,"0","2",FALSE,FALSE,"1"
"7","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"1","2","27","4","1",0,"1","1",FALSE,FALSE,"0"
"1","3","27","4","1",1,"1","2",FALSE,TRUE,"1"
"7","3","2","4","14",1,"1","2",FALSE,FALSE,"1"
"7","3","2","4","1",1,"5","2",FALSE,FALSE,"1"
"11","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"1","3","27","4","1",0,"1","2",FALSE,TRUE,"1"
"1","1","2","4","1",0,"1","1",TRUE,FALSE,"0"
"4","3","2","4","1",1,"1","2",FALSE,TRUE,"1"
"4","2","27","4","26",0,"1","2",FALSE,FALSE,"0"
"4","2","27","4","1",0,"1","1",FALSE,FALSE,"0"
"7","3","21","4","1",0,"1","2",FALSE,FALSE,"1"
"7","3","21","4","1",0,"1","2",FALSE,FALSE,"1"
"7","3","2","4","26",1,"0","2",FALSE,FALSE,"1"
"7","3","9","4","26",1,"5","2",FALSE,TRUE,"1"
"7","3","2","4","1",0,"1","2",TRUE,TRUE,"1"
"9","3","27","4","1",0,"5","4",FALSE,FALSE,"1"
"10","2","2","4","1",0,"1","4",FALSE,FALSE,"0"
"11","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"12","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"12","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"12","2","2","4","1",0,"1","2",FALSE,FALSE,"1"
"2","2","4","4","1",0,"1","1",FALSE,TRUE,"0"
"2","2","2","4","1",0,"1","4",TRUE,FALSE,"0"
"2","3","27","4","1",0,"1","1",FALSE,FALSE,"0"
"3","2","2","4","1",0,"1","2",TRUE,FALSE,"1"
"4","3","2","4","1",0,"1","1",FALSE,FALSE,"0"
"5","3","2","4","1",1,"1","2",TRUE,TRUE,"1"
"6","3","2","4","14",17,"1","4",FALSE,FALSE,"1"
"7","3","2","4","1",17,"1","4",TRUE,FALSE,"1"
"7","5","2","4","1",0,"1","1",TRUE,TRUE,"1"
"9","3","18","4","1",0,"1","1",FALSE,TRUE,"1"
"11","2","27","4","1",1,"1","2",FALSE,FALSE,"0"
"1","5","14","4","1",0,"1","1",FALSE,FALSE,"0"
"5","4","2","4","1",0,"1","4",FALSE,FALSE,"0"
"7","3","27","4","1",2,"2","2",FALSE,FALSE,"1"
"9","3","2","4","1",0,"1","2",TRUE,FALSE,"1"
"9","4","2","4","7",0,"0","1",FALSE,TRUE,"1"
"9","2","27","4","1",0,"1","1",FALSE,TRUE,"0"
"6","4","4","4","1",0,"1","1",FALSE,TRUE,"0"
"6","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"6","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","4","26",1,"1","2",FALSE,FALSE,"1"
"7","3","27","4","1",1,"1","4",FALSE,FALSE,"1"
"8","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"9","2","4","4","1",0,"1","1",TRUE,TRUE,"0"
"9","1","2","4","26",1,"1","2",FALSE,FALSE,"1"
"9","1","2","4","26",4,"1","2",FALSE,FALSE,"1"
"10","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"12","3","27","4","1",45,"1","2",FALSE,TRUE,"1"
"12","4","2","4","14",12,"1","2",TRUE,FALSE,"0"
"12","3","2","4","26",45,"0","2",TRUE,FALSE,"1"
"5","3","2","4","1",0,"1","4",TRUE,FALSE,"1"
"7","3","2","4","1",1,"5","4",FALSE,FALSE,"1"
"9","3","2","4","14",19,"1","2",FALSE,FALSE,"1"
"3","1","18","4","1",0,"1","1",FALSE,FALSE,"1"
"3","1","18","4","26",0,"1","2",FALSE,FALSE,"1"
"4","4","18","4","1",0,"1","1",FALSE,FALSE,"0"
"4","1","16","4","1",0,"1","1",FALSE,TRUE,"1"
"5","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","2","4","1",0,"0","2",FALSE,FALSE,"1"
"7","3","2","4","1",0,"0","2",FALSE,FALSE,"1"
"7","4","18","4","1",0,"1","1",FALSE,TRUE,"0"
"2","1","18","4","1",0,"1","1",FALSE,FALSE,"0"
"2","1","18","4","3",0,"1","2",FALSE,FALSE,"0"
"6","3","18","4","1",0,"1","1",FALSE,TRUE,"0"
"6","3","18","4","1",0,"1","2",FALSE,TRUE,"0"
"6","3","18","4","1",0,"1","1",FALSE,TRUE,"0"
"6","3","18","4","1",0,"1","2",FALSE,TRUE,"0"
"8","3","14","4","1",0,"1","1",FALSE,FALSE,"0"
"1","3","21","4","14",0,"1","2",FALSE,TRUE,"0"
"8","3","2","4","18",0,"5","2",FALSE,FALSE,"1"
"9","3","9","4","16",0,"1","2",FALSE,FALSE,"1"
"9","3","2","4","5",0,"1","2",FALSE,FALSE,"1"
"10","3","2","4","1",0,"1","1",FALSE,TRUE,"0"
"5","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"7","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"3","4","1","4","1",0,"1","4",FALSE,FALSE,"1"
"2","1","2","4","1",0,NA,"1",TRUE,FALSE,"1"
"5","4","3","4","1",0,"1","2",TRUE,FALSE,"1"
"5","4","3","4","1",4,"1","2",TRUE,FALSE,"1"
"7","3","21","4","1",0,"1","4",FALSE,TRUE,"1"
"7","3","2","4","1",0,"1","2",FALSE,FALSE,"1"
"1","4","21","4","26",6,"0","2",FALSE,FALSE,"0"
"2","3","2","4","1",0,"1","1",FALSE,TRUE,"0"
"7","3","2","4","14",1,"5","2",FALSE,FALSE,"1"
"7","3","2","4","9",1,"5","2",FALSE,FALSE,"1"
"12","1","2","4","14",0,"0","2",FALSE,FALSE,"1"
"4","3","0","4","1",0,"1","4",FALSE,FALSE,"0"
"5","4","27","4","1",0,"1","4",FALSE,FALSE,"0"
"6","3","0","4","1",0,"1","5",FALSE,TRUE,"1"
"11","1","2","4","1",0,"1","4",FALSE,TRUE,"1"
"12","1","2","4","26",0,"1","2",FALSE,FALSE,"1"
"12","1","2","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","0","4","26",0,"1","5",FALSE,TRUE,"1"
"7","3","2","4","1",0,"0","5",FALSE,TRUE,"1"
"7","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"7","4","15","4","1",0,"1","1",FALSE,TRUE,"0"
"9","1","2","4","1",0,"1","4",FALSE,FALSE,"1"
"8","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"8","3","15","4","1",0,"1","1",FALSE,FALSE,"1"
"7","3","2","4","1",0,"1","1",FALSE,FALSE,"0"
"4","2","27","4","1",0,"1","4",FALSE,FALSE,"1"
"5","3","1","4","1",0,"1","1",FALSE,TRUE,"0"
"6","3","27","4","1",0,"1","1",FALSE,TRUE,"1"
"6","4","27","4","1",0,"1","1",FALSE,FALSE,"0"
"6","4","27","4","1",0,"1","1",FALSE,FALSE,"0"
"6","4","27","4","23",0,"1","2",FALSE,TRUE,"0"
"6","4","27","4","1",0,"1","4",FALSE,FALSE,"0"
"6","4","27","4","23",0,"1","2",FALSE,TRUE,"0"
"7","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","0","4","1",0,"1","4",FALSE,FALSE,"1"
"8","1","2","4","1",0,"1","1",FALSE,FALSE,"0"
"9","2","27","4","1",0,"1","4",FALSE,FALSE,"1"
"1","2","27","4","1",0,"1","4",FALSE,FALSE,"1"
"1","3","13","4","14",0,"1","4",FALSE,FALSE,"0"
"6","4","2","4","1",0,"1","1",FALSE,TRUE,"0"
"6","4","2","4","14",4,"1","4",FALSE,FALSE,"0"
"10","4","0","4","1",0,"1","4",FALSE,FALSE,"0"
"1","3","21","4","1",0,"1","1",FALSE,FALSE,"0"
"3","3","2","4","1",21,"2","2",FALSE,TRUE,"0"
"3","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"3","1","27","4","1",0,"1","4",FALSE,FALSE,"1"
"11","3","2","4","14",1,"5","2",FALSE,TRUE,"0"
"3","1","27","4","1",3126,"1","2",FALSE,FALSE,"1"
"3","3","27","4","1",0,"1","4",FALSE,FALSE,"1"
"5","3","0","4","1",0,"1","1",FALSE,FALSE,"1"
"1","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"1","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"1","2","2","4","1",0,"1","4",FALSE,FALSE,"1"
"1","3","2","4","26",2,"1","2",FALSE,TRUE,"1"
"1","3","2","4","1",0,"1","4",FALSE,FALSE,"1"
"7","3","4","4","1",0,"0","2",FALSE,TRUE,"1"
"3","1","2","4","14",0,"1","2",FALSE,TRUE,"0"
"3","3","2","4","26",0,"1","2",FALSE,TRUE,"1"
"3","3","23","4","1",0,"1","2",FALSE,TRUE,"0"
"4","2","27","4","1",1,"1","2",FALSE,TRUE,"0"
"3","1","2","4","1",0,"2","2",FALSE,TRUE,"0"
"3","1","2","4","1",0,"2","2",FALSE,TRUE,"0"
"2","2","2","4","1",22000,NA,NA,FALSE,FALSE,"1"
"1","3","2","4","1",0,"1","1",FALSE,TRUE,"1"
"3","3","21","4","1",0,"1","1",FALSE,TRUE,"0"
"12","3","2","4","26",1,"0","2",FALSE,FALSE,"1"
"2","2","27","4","1",1,"1","4",FALSE,FALSE,"1"
"2","2","27","4","1",1,"1","4",FALSE,FALSE,"1"
"2","2","27","4","1",3,"1","2",FALSE,TRUE,"1"
"2","3","2","4","1",0,"1","2",FALSE,FALSE,"1"
"6","3","2","4","26",1,"1","2",FALSE,TRUE,"1"
"7","3","27","4","1",240,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",480,"1","2",FALSE,FALSE,"1"
"7","3","27","4","1",0,"1","2",FALSE,FALSE,"1"
"7","3","2","4","26",1,"1","2",TRUE,FALSE,"1"
"7","3","2","4","26",1,"1","2",TRUE,FALSE,"1"
"7","3","23","4","26",39,"1","2",TRUE,TRUE,"1"
"7","3","2","4","14",1,"0","2",FALSE,FALSE,"1"
"10","3","2","4","1",0,"1","2",FALSE,TRUE,"1"
"3","1","0","4","26",3,"0","2",TRUE,FALSE,"1"
"7","3","27","4","26",0,"1","4",TRUE,FALSE,"1"
"7","3","23","4","26",39,"1","4",FALSE,FALSE,"1"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"10","3","2","4","26",1,"1","2",FALSE,TRUE,"0"
"11","3","1","4","14",0,"1","2",TRUE,FALSE,"1"
"2","3","0","4","1",0,"1","1",TRUE,FALSE,"1"
"2","3","0","4","1",0,"1","1",TRUE,FALSE,"1"
"3","1","27","4","1",0,"1","1",FALSE,TRUE,"1"
"4","3","21","4","1",0,"1","4",FALSE,FALSE,"1"
"6","3","25","4","14",2,"1","2",FALSE,FALSE,"0"
"7","3","2","4","1",2600,"1","4",FALSE,FALSE,"1"
"7","3","2","4","26",12,"5","4",TRUE,FALSE,"1"
"9","3",NA,"4","1",615,NA,NA,FALSE,FALSE,"0"
"12","3","2","4","1",0,"1","2",FALSE,FALSE,"0"
"12","3","17","4","1",0,"1","2",FALSE,FALSE,"0"
"12","4","2","4","1",0,"1","2",FALSE,FALSE,"1"
"3","1","27","4","26",320,"1","4",TRUE,FALSE,"1"
"3","1","27","4","1",0,"1",NA,TRUE,FALSE,"1"
"5","1","2","4","1",0,"1","4",FALSE,FALSE,"1"
"9","1","2","4","1",0,"1","1",FALSE,TRUE,"1"
"12","1","2","4","1",0,"5","4",FALSE,FALSE,"1"
"2","3","27","4","1",0,"5","4",FALSE,FALSE,"1"
"2","3","27","4","26",1,"5","4",FALSE,FALSE,"1"
"5","2","14","4","1",0,"1","1",FALSE,FALSE,"1"
"7","3","2","4","26",36,"1","4",FALSE,FALSE,"1"
"8","4","2","4","1",0,"1","1",FALSE,FALSE,"1"
"4","3","27","4","1",2,"0","2",FALSE,FALSE,"1"
"7","3","27","4","1",0,"1",NA,FALSE,FALSE,"1"
"9","1","18","4","1",0,"1","4",FALSE,FALSE,"0"
"9","1","18","4","1",0,"1","1",FALSE,TRUE,"0"
"12","2","2","4","1",0,"1","1",FALSE,TRUE,"0"
"12","3","2","4","1",0,"0","1",FALSE,FALSE,"1"
"2","2","2","4","26",1,"5","2",FALSE,FALSE,"0"
"11","3","2","4","1",0,"1","4",TRUE,FALSE,"1"
"7","3","27","4","26",1,"1","4",FALSE,FALSE,"1"
"7","3","27","4","1",1,"1","4",TRUE,FALSE,"1"
"7","3","2","4","26",1,"1","4",TRUE,FALSE,"1"
"10","2","27","4","1",0,"1","1",FALSE,FALSE,"0"
"5","4","0","4","1",0,"1","4",FALSE,FALSE,"0"
"7","3","27","4","1",0,"0","5",FALSE,TRUE,"1"
"7","3","27","4","1",0,"0","2",TRUE,TRUE,"1"
"10","3","1","4","26",11,"5","4",TRUE,FALSE,"1"
"7","3","2","4","7",1,"5","4",FALSE,FALSE,"1"
"4","1","2","4","7",1,"1","4",FALSE,FALSE,"1"
"7","3","27","4","12",1,"1","2",FALSE,TRUE,"1"
"7","3","27","4","12",1,"1","2",FALSE,TRUE,"1"
"6","3","20","4","1",0,"1","1",FALSE,TRUE,"1"
